Bachofen|surname, borne by Johann Jakob Bachofen||prop
Bachstelze|white wagtail|Motacilla alba|f
Back|forecastle||f
Backaroma|extract used in baking|e.g. of lemon|n
Backblech|baking tray|oven-proof tray|n
Backbord|port, the left side of a ship when facing the fore||n
Backe|cheek|on the face|f
Backe|buttock, butt cheek||f
Backe|jaw|of a tool|f
backen|to bake; to roast||vti
backen|to fry||vti
backen|to fire||vti
backen|to stick together; to cake||vi
backen|to stick|something to something else|vt
Backenbart|sideburns||m
Backenknochen|cheekbone||m
Backenzahn|a molar|tooth|m
Backfisch|a baked or fried fish, or a fish intended for baking or frying||m
Backfisch|a teenage girl||m
Backform|baking tin[ pan[ dish; cakepan||f
Backgammon|backgammon||n
Backofen|oven||m
Backoffice|back office||n
Backpfeifengesicht|a face in need of a slap||n
Backpflaume|prune||f
Backpulver|A baking powder, dry leavening agent used in baking pastry etc||n
Backstein|a brick used in masonry||m
Backtriebmittel|leavening agent, raising agent||n
Backware|pastries, baked goods||f
Bad|bath||n
Bad|bathroom||n
Bad|pool, baths||n
Bad|spa; resort|destination|n
Bad Aiblinger|from, of, or pertaining to Bad Aibling||adj
Bad Breisiger|from, of, or pertaining to Bad Breisig||adj
Baddeleyit|baddeleyite||m
Bad Driburger|from, of, or pertaining to Bad Driburg||adj
Bad Dürkheimer|from, of, or pertaining to Bad Dürkheim||adj
Bad Dürrheimer|from, of, or pertaining to Bad Dürrheim||adj
Badeanstalt|bathhouse; public baths, swimming pool||f
Badeanzug|swimsuit|tight-fitting garment worn for swimming|m
Badegast|bather, swimmer||m
Badegast|visitor to a spa||m
Badehose|A pair of swimming trunks||f
Badekabine|synonym of Ankleidekabine||f
Bademantel|bathrobe|terrycloth robe|m
Bademeister|bathkeeper, bath attendant, pool supervisor, swimming pool attendant, lifesaver||m
baden|to bathe||v
Baden|Baden, various places with multiple hot springs, named using a former plural form of Bad|bath|prop
Baden|bathing||n
Baden-Württemberg|Baden-Württemberg||prop
baden-württembergisch|relating to Baden-Württemberg||adj
Badeort|spa||m
Badeort|beach resort, seaside resort||m
Bader|barber surgeon||m
Badeteich|bathing pond||m
Badetuch|bath towel||n
Badewanne|bathtub||f
Badezimmer|bathroom||n
Bad Frankenhausener|from, of, or pertaining to Bad Frankenhausen||adj
Bad Friedrichshaller|from, of, or pertaining to Bad Friedrichshall||adj
Bad Harzburger|from, of, or pertaining to Bad Harzburg||adj
Bad Honnefer|from, of, or pertaining to Bad Honnef||adj
Badi|lido|open-air swimming pool|f
Bad Iburger|from, of, or pertaining to Bad Iburg||adj
badisch|Of or from Baden||adj
Bad Kissinger|from, of, or pertaining to Bad Kissingen||adj
Badminton|badminton||n
Bagage|rabble, lot||f
Bagage|baggage||f
Bagatelle|bagatelle||f
Bagdad|Baghdad||prop
Bagel|bagel|toroidal bread roll|m
Bagger|excavator, digger|vehicle|m
baggern|to excavate; to dredge||v
baggern|to scoop||v
baggern|to flirt; to try to seduce||v
Baguette|baguette||n
bahamaisch|Bahamian|pertaining to the Bahamas|adj
Bahamas|Bahamas||prop
Bahn|route, trail||f
Bahn|rail transport||f
Bahn|train, tram||f
Bahn|lane||f
Bahn|orbit||f
Bahn|Deutsche Bahn, or its predecessors||prop
Bahnübergang|level crossing||m
bahnbrechend|groundbreaking||adj
Bahndrehimpuls|angular momentum||m
bahnen|to channel||vr
Bahnfahrer|someone driving a train|as a driver|m
Bahnfahrer|someone riding a train|as a passenger|m
Bahnfahrt|train ride, train trip||f
Bahnhof|train station||m
bahnhofsnah|near a railway station||adj
Bahnhofsuhr|station clock||f
Bahnlinie|railroad line, railway line||f
Bahnmoment|angular momentum||n
Bahnsteig|train platform||m
Bahr|surname||prop
Bahrain|Bahrain||prop
Bahrainer|Bahraini|man from Bahrain|m
Bahrainerin|Bahraini|woman from Bahrain|f
bahrainisch|Bahraini||adj
Bahre|bier||f
Bahre|litter people to transport a third person]|A platform mounted on two shafts designed to be carried by two |f
Bahre|stretcher||f
Bahrein|alternative spelling of Bahrain||prop
Bai|bay||f
Baiern|obsolete form of Bayern||prop
Baikalente|Baikal teal|Anas formosa|f
Baikalsee|Baikal||prop
Baileychlor|baileychlore||noun
Bain-Marie|bain-marie|pan containing hot water|n
bairisch|relating to the Bavarian dialects of the German language, which include the German spoken in Bavaria and Austria||adj
Baiser|meringue||n
Baisse|bear market||f
Bajonett|bayonet||n
Bake|nautical traffic sign or buoy||f
Bake|a kind of road sign, used in Germany e.g. at level crossings|s|f
Bakkalaurea|Female form of Bakkalaureus||f
Bakkalaureat|lowest academical degree of universities and colleges; baccalaureate|Austria, United Kingdom, North America|n
Bakkalaureat|Final exams taken at the end of the secondary education in France||n
Bakkalaureus|A man successfully reached the Bakkalaureat title||m
Bakkie|Bakkie||m
Bakschisch|baksheesh|bribe or tip paid to speed up services in the Middle East an SW Asia|n
Bakterie|bacterium||f
bakteriell|bacterial||adj
Bakterienkunde|bacteriology|the scientific study of bacteria|f
Bakterienstamm|bacterial strain||m
Bakteriologe|bacteriologist||m
Bakteriologie|bacteriology|the scientific study of bacteria|f
bakteriologisch|bacteriological||adj
bakteriolytisch|bacteriolytic||adj
Bakteriophage|bacteriophage||f
bakteriostatisch|bacteriostatic||adj
Bakterium|bacterium||n
bakterizid|bactericidal, antibacterial||adj
Bakterizid|bactericide, antibiotic||n
baktrisch|Bactrian|related to Bactria|adj
Baktrisch|Bactrian|the Bactrian language|n
Balalaika|balalaika||f
Balance|balance||f
balancieren|to balance||v
Balanitis|balanitis||f
bald|soon, near in time||adv
bald|almost||adv
Baldachin|canopy, dais||m
Baldachinspinne|sheet weaver, money spider||f
baldig|early||adj
baldig|fast, speedy, quick||adj
baldig|timely||adj
baldmöglichst|as soon as possible||adv
Baldrian|valerian||m
Baldrs draumar|Baldrs draumar||prop
Baldur|given name||prop
Balearische Inseln|Balearic Islands|group of Mediterranean islands|prop
Balg|brat|a selfish, spoiled, or unruly child|m
Balg|hide||m
Balg|bellows|technical|m
Balg|follicle||m
Balgfrucht|follicle||f
balinesisch|Balinese||adj
Balinesisch|Balinese|the Balinese language|n
Balise|balise||f
Balitiger|Bali tiger||m
Balkan|Balkans, Balkan Peninsula||prop
Balkanhalbinsel|Balkan Peninsula||prop
balkanisch|Balkan, Balkanian, Balkanic||adj
balkanisieren|to Balkanize||v
balkanisiert|past participle of balkanisieren||v
Balkanisierung|Balkanization||f
Balken|beam, crossbeam||m
Balken|bar|long, narrow drawn or printed rectangle, cuboid or cylinder, especially as used in a bar code or a bar chart; informal unit of measure of signal strength for a wireless device such as a cell phone|m
Balken|beam|horizontal bar which connects the stems of two or more notes to group them and to indicate metric value|m
Balken|fess||m
Balkenspiralgalaxie|barred spiral galaxy||f
Balkenwaage|steelyard balance||f
Balkon|balcony||m
Ball|ball|round or roundish object, most often used for games|m
Ball|ball, prom||m
Ballade|ballad||f
Ballast|ballast||m
ballasten|to ballast||v
ballen|to agglomerate||v
ballen|to bale||v
ballen|to clench||v
ballen|to gather||v
Ballen|bale||m
Ballen|ball, pad||m
Ballerina|ballerina||f
ballern|to bang|make a loud, dull sound|v
ballern|to shoot, particularly: to be trigger-happy||v
ballern|to hammer|shoot hard|v
Ballerspiel|shooter, shoot 'em up||n
Ballett|ballet||n
ballförmig|ball-shaped, spherical||adj
Ballistik|ballistics||f
ballistisch|ballistic||adj
Ballon|balloon||m
Ballsaal|A ballroom, large space used for dancing||m
ballsicher|safe with the ball|is rarely tackled successfully|adj
Ballspiel|ballgame||n
Ballung|agglomeration||f
Ballung|concentration||f
Ballung|accumulation||f
Balmer-Serie|Balmer series||f
Balneologie|balneology||f
Balogh|surname||prop
Balrog|balrog||m
Balsam|balsam, balm; ointment||m
Balte|a Balt; a member of a Baltic people||m
Baltikum|the Baltic|Balticum|prop
baltisch|Baltic||adj
balto-|Balto-||prefix
baltoslawisch|Balto-Slavic||adj
Balustrade|balustrade||f
Bamberg|Bamberg|independent city in Bavaria, Germany|prop
Bambus|bamboo||m
Bambusameisenwürger|bamboo antshrike||m
Bambuspflanze|bamboo plant||f
Bambuswald|a forest with bamboos; bamboo forest||m
Bammel|fear||m
banal|banal||adj
banaler|comparative of banal||adj
banalisieren|to banalize||v
Banalität|banality||f
banalsten|superlative of banal||adj
Banane|banana|fruit|f
Bananenmilch|banana milk|milk into which bananas have been puréed|f
Bananenrepublik|banana republic||f
Bananensaft|banana juice||m
bananig|bananalike||adj
Banause|banausic person||m
band|Past tense of binden||v
Band|tape, ribbon||n
Band|A ligament||n
Band|band or tie holding items together||n
Band|belt|conveyor belt, fan belt, etc.|n
Band|band of the spectrum||n
Band|intimate bond to a person||n
Band|dependence, social bond||n
Band|shackle||n
Band|A volume of a multi-volume set of books||m
Band|A modern music band||f
Bandabstand|bandgap||m
Bandage|bandage||f
bandagieren|to bandage||v
Bandagist|a prosthetist||m
Bandar Seri Begawan|Bandar Seri Begawan||prop
Bandbreite|bandwidth||f
Bande|band, gang||f
Bande|board||f
Banderole|label||f
Banderole|revenue stamp||f
Bandit|bandit||m
Bandlaufwerk|tape drive, streamer||n
Bandlücke|bandgap||f
Bandproduktion|assembly line production||f
Bandrobbe|ribbon seal||f
Bandscheibe|spinal disc, intervertebral disc||f
Bandscheibenvorfall|spinal disc herniation, slipped disc||m
Bandstruktur|band structure|of electrons in a semiconductor|f
Bandwurm|tapeworm||m
Bandwurmgegenmittel|tapeworm remedy[ antidote||n
bang|scared, frightened, afraid, fearful||adj
bangalisch|Bangladeshi||adj
bange|alternative form of bang||adj
bangen|to feel dread or fear, especially for someone else without being able to do something about it||v
Bangigkeit|a feeling of anxiety, especially when caused by an uncertain dread||f
Bangkok|Bangkok|capital of Thailand|prop
Bangladesch|Bangladesh||prop
Bangladescher|Bangladeshi|person from Bangladesh or of Bangladeshi descent|m
Bangladescherin|Bangladeshi|female person from Bangladesh or of Bangladeshi descent|f
bangladeschisch|Bangladeshi|of, from, or pertaining to Bangladesh|adj
Bangladesh|alternative spelling of Bangladesch||prop
bangsten|superlative of bang||adj
Banja|Russian banya||f
Banjo|banjo||n
Bank|bench; pew|which people sit on|f
Bank|workbench|which things can be set down on|f
Bank|bank|collection of material in a body of water|f
Bank|substitutes' bench||f
Bank|bank|financial institution|f
Bank|a facility for storage of a particular thing:||f
Bankautomat|ATM, teller, automated teller machine||m
Banküberfall|bank raid, bank robbery, bank heist||m
Banker|banker|who works in the banking industry|m
Bankett|banquet||n
Bankett|verge||n
Bankgeheimnis|bank secrecy, bank privacy||n
Bankier|banker||m
Bankkaufmann|banker, bank clerk||m
Bankkonto|bank account||n
Bankleitzahl|bank code, sort code||f
Banknote|banknote|paper currency|f
Bankraub|bank robbery||m
bankrott|bankrupt||adj
Bankrott|bankruptcy||m
Bankräuber|bank robber||m
Bankwesen|banking||n
Bankzinsenluder|A politician who cares more about financial institutions than the people||n
Bann|jurisdiction||m
Bann|ban, proscription||m
Bann|excommunication||m
Bann|spell, enchantment, influence, magic, magical effect||m
Bann|a regiment of Hitler Youth or the SS||m
Banne|given name||prop
bannen|to ostracize; to banish; to outlaw; to excommunicate||vt
bannen|to immobilize or disarm by a spell|a spirit|vt
bannen|to avert; to banish; to drive off||vt
bannen|to captivate; to fascinate||vt
Banner|banner||n
Bannfluch|anathema||m
Bannmeile|area around a city governed by special trade laws||f
Bannmeile|protective area around certain government buildings in Germany, especially the Bundestag, where demonstrations are illegal||f
Bannstrahl|anathema||m
Bannstrahl|thunderbolt||m
Banshee|banshee|in Irish folklore, a female spirit|f
bappen|to stick||v
Baptismus|the Baptist denomination||m
Baptist|the Baptist|title of Saint John the Baptist|prop
Baptist|Baptist|follower of the Baptist denomination|m
Baptista|alternative form of Baptist||prop
bar|bare||adj
bar|in cash||adv
bar|pure||adv
bar|without||prep
-bar|-able, -ible||suffix
Bar|bar|desk|f
Bar|night club|pub|f
Bar|bar|unit of pressure|n
Bar.|abbreviation of Baryton||noun
Baracke|shack, barrack||f
Barbadier|Barbadian||m
Barbadierin|female Barbadian||f
barbadisch|Barbadian|of or relating to Barbados|adj
Barbados|Barbados||prop
Barbar|barbarian||m
Barbara|given name, cognate to Barbara; very popular in the mid-twentieth century||prop
Barbarei|barbarity||f
Barbarei|barbarism||f
barbarisch|barbaric, barbarian, barbarous||adj
Barbe|barbel|fish|f
Barbie|surname||noun
Barbier|barber||m
barbieren|to cut the beard, to shave|trim, barber|v
barbusig|topless, bare-breasted|of a woman|adj
Barcelona|Barcelona||prop
Barde|bard, minstrel||m
Barentssee|Barents Sea||prop
barfüßig|barefooted||adj
barfuß|barefoot||adv
barfuss|alternative spelling of barfuß||adv
Bargeld|cashbills and coins]|money in the form of notes/bills and coins|n
bargeldlos|cashless||adj
barhäuptig|bareheaded||adj
Barista|barista||m
Bariton|baritone||m
Barium|barium||n
Bariumcarbonat|barium carbonate||n
Bariumchlorid|barium chloride||n
Bariumoxid|barium oxide||n
bariumperoxid|barium peroxide||n
Bariumsulfat|barium sulfate||n
Bariumtitanat|barium titanate||n
Bark|bark|three-masted vessel|f
Barke|boat|small|f
Barmann|bartender|male|m
barmherzig|merciful, compassionate||adj
Barmherzigkeit|mercy, compassion||f
Barmixer|barkeeper||m
Barmixerin|barkeeper woman||f
Béarn|The Béarn region in the French Pyrenees||prop
barock|baroque||adj
Barock|Baroque|style|m
Barockstil|Baroque style||m
Barometer|barometer|instrument for measuring atmospheric pressure|n
barometrisch|barometric||adj
Baron|baron||m
Barrel|barrel||n
Barren|bar||m
Barren|parallel bars||m
Barriere|barrier||f
barrierefrei|barrier-free||adj
barrierefrei|wheelchair-accessible||adj
Barrikade|barricade||f
barsch|harsh, unfriendly||adj
Barsch|perch|fish|m
Barschaft|cash||f
Bart|beard||m
Bart|bit; the part of a key which interacts with the lock||m
Barte|baleen|plates in the mouth of the baleen whale|f
Barte|axe or halberd||f
Barte|axe||f
Bartenwal|baleen whale||m
Barterl|a bib||n
Bartholomäus|Bartholomew|the Apostle|prop
Bartholomäus|Bartholomew|male given name|prop
Baryon|baryon||n
Barzahlung|cash payment||f
basal|basal||adj
Basalebene|basal plane|e.g. of graphite|f
Basalt|basalt||m
basalten|basaltic||adj
Basaltgestein|basalt rock||n
basalthaltig|basaltic||adj
basaltisch|basaltic||adj
Basar|bazaar||m
Baschkire|Bashkir|man of Bashkir origin|m
Baschkirin|Bashkir|woman of Bashkir origin|f
baschkirisch|Bashkir|related to the Bashkirs, their culture or language|adj
Baschkirisch|Bashkir|language|prop
Base|A female cousin||f
Base|A chemical compound that will neutralize an acid; base||f
Baseball|baseball|ballgame|m
Baseball|baseball|ball|m
Baseballschläger|baseball bat||m
Basel-Landschaft|Basel-Country, Basel-Landschaft||prop
Basel-Stadt|Basel-Stadt||prop
BASF|Badische Anilin- & Soda-Fabrik||initialism
basieren|to base|on|v
basieren|to be based|on|v
basiert|based||adj
basiklin|tending to grow in basic soil||adj
Basilekt|basilect||m
Basilika|basilica||f
Basilikum|basil||m
Basilisk|basilisk|mythical creature|m
Basilisk|basilisk, any reptile of genus Basiliscus||m
Basis|basis|foundation, principle|f
Basis|base||f
Basis|basis||f
basisch|basic, alkaline||adj
Basisdaten|basic data||p
Basiseinheit|base unit||f
Basisklasse|base class||f
Basismaterial|base material||n
Basiswissen|basic knowledge||n
Basizität|basicity||f
Baske|Basque person|male|m
Baskenland|the Basque Country||prop
Baskenmütze|beret||f
Basketball|basketball||m
Baskin|Basque|member of a people|f
baskisch|Basque; Relative to the Basque people or their language||adj
Baskisch|Basque|the Basque language|n
Basler|Basler|a native or inhabitant of Basel|m
Bass|bass|low spectrum of sound; section of musical group; singer; musical instrument|m
Bassin|basin, pool||n
Bassist|bassist||m
Basstölpel|gannet|sea bird|m
Bassum|A town in Lower Saxony, Germany||prop
Bast|bast||m
Bastard|bastard|a person born to unmarried parents; also used as an insult|m
Bastardschildkröte|Ridley sea turtle||f
basteln|to do handicrafts||v
basten|made of bast||adj
bastfarben|bast-coloured||adj
Bastian|given name derived from Sebastian||prop
Bastion|bastion||f
Bastnäsit|bastnäsite, bastnaesite||n
Bataillon|battalion||n
Batik|batik||f
batiken|to batik||v
batisten|batiste|attributive|adj
batten|to be useful, to be of use, to help||v
Batterie|battery||f
batteriebetrieben|battery-powered||adj
Bau|building, construction||m
Bau|building site, construction site||m
Bau|burrow|of an animal|m
Bau|prison, jail||m
Bauarbeiten|construction works||fp
Bauarbeiter|construction worker, building worker, builder||m
Bauarbeiterin|construction worker|female|f
Bauart|design, layout|type of construction|noun
Baubeginn|commencement||m
Bauch|abdomen, belly||m
Bauch|surname||prop
Bauchentscheidung|gut decision||f
Bauchgefühl|gut feeling||n
bauchig|bulbous||adj
bauchig|bulging||adj
Bauchnabel|navel, bellybutton, umbilicus||m
Bauchnabelfussel|bellybutton fluff||noun
bauchoben|in a position with the belly or underside facing upwards; belly up]belly-up, upside down||adv
bauchreden|to ventriloquize||vt
Bauchredner|ventriloquist||m
Bauchschmerz|abdominal pain||m
Bauchspeichel|pancreatic juice||m
Bauchspeicheldrüse|pancreas||f
Bauchtanz|belly dance||m
Baueinheit|unit, assembly|especially part of a machine tool|f
Bauelement|device||n
Bauelement|component, module||n
Bauelement|part, element||n
bauen|to build; to construct||v
bauen|to roll a joint|drug-related|v
Bauer|farmer, peasant, boor||m
Bauer|pawn||m
Bauer|jack, knave||m
Bauer|surname||prop
Bauer|birdcage||n
Bauer|one who builds something||m
Bauernfrühstück|a dish made of fried potatoes, scrambled eggs and bacon||n
Bauernhaus|farmhouse||m
Bauernhof|A farm||m
Bauerntölpel|clodhopper||m
Bauerschaft|a number of outlying farms that together constitute a community but without a village centre||f
Baufall|ruins, rubble, wreckage, the debris of a fallen building||m
baufällig|dilapidated, ramshackle|buildings|adj
Bauform|style||f
Baugenehmigung|building permit||f
baugleich|identical in construction, identically constructed||adj
Baugruppe|assembly, subassembly, component, module||f
Bauhaus|Bauhaus||prop
Bauherr|builder||m
Bauherr|contractor or owner of a building project||m
Bauholz|timber, lumber||n
Bauindustrie|building[ construction industry||f
Baujahr|model year||n
Baujahr|year of construction||n
Baukasten|toy block; building block||m
Bauklotz|building block||m
baulich|structural||adj
baulich|architectural||adj
Baum|tree||m
Baum|boom||m
Baumarkt|large hardware store, typically run by a chain, often including a garden and]or furniture department||m
Baumaterial|building[ construction material||n
Baumbast|tree bast||m
baumbestanden|tree-covered||noun
baumeln|to dangle||v
Baumgarten|surname||prop
Baumgartner|surname||prop
Baumgrenze|treeline, timberline||f
Baumhaus|tree house||n
Baumhöhle|tree hole, tree hollow||f
Baumkrone|treetop||f
Baumkuchen|Baumkuchen||m
Baumkunde|dendrology||f
baumlang|tall or lanky||adj
baumlos|treeless||adj
Baummarder|pine marten; European pine marten||m
Baumralle|New Guinea flightless rail||f
baumreich|wooded|having many trees|adj
Baumrinde|bark|of tree|f
Baumschule|nursery|tree|f
Baumstamm|tree trunk, log|the main structural member of a tree|m
Baumwolle|cotton||f
baumwollen|cotton|attributive|adj
Baumwollhandschuh|cotton glove||m
Baumwollhemd|cotton shirt||n
Bauplan|building plan||m
Bauplan|bauplan||m
Bausch|wad||m
Bausch|pad||m
bauschig|billowing||adj
bauschig|bulging, baggy, puffy||adj
Bausoldat|construction soldier|person who didn't bear arms but instead did construction work|m
Baustahl|structural steel||m
Baustein|brick||m
Baustein|building block, module, component||m
Baustein|device||m
Baustelle|building site, construction site||f
baustellenbedingt|building site|attributive|adj
Baustil|style||m
Baustoff|building material||m
Baustoff|nutrient||m
Bautechnik|structural engineering||f
bautechnisch|constructional, related to structural engineering||adj
Bauteil|component, part, unit, element||n
Bautzen|Bautzen||prop
Bauwerk|building, edifice||n
Bauwesen|construction|trade of building|n
Bauwirtschaft|construction industry, building trade||f
Bauxit|bauxite||m
Bauzeit|building[ construction time||f
Ba-Wü|abbreviation of Baden-Württemberg||prop
Bayer|Bavarian, inhabitant of Bavaria||m
Bayer-Bezeichnung|Bayer designation||f
bayerisch|alternative form of bayrisch||adj
Bayerischer Wald|Bavarian Forest||prop
Bayern|Bavaria||prop
Bayreuth|Bayreuth|independent city in Bavaria, Germany|prop
bayrisch|Bavarian|related to the Bundesland Bayern|adj
Bazillenträger|germ carrier||m
Bazillus|bacillus||m
Bazzit|bazzite||m
Böblingen|A town in Baden-Württemberg||prop
Bücherei|library||f
Bücherregal|bookcase|furniture displaying books|n
Bücherschrank|bookcase||m
Bücherwurm|bookworm|insect|m
Bücherwurm|bookworm|person|m
Büchlein|diminutive of Buch||n
Büchner|surname||prop
Büchse|box, can||f
Büchse|rifle||f
Büchse der Pandora|Pandora's box||f
Bck.|abbreviation of Becken||noun
Bäckchen|diminutive of Backe|little cheek|n
bücken|to bend down, to stoop||vr
Bäcker|agent noun of backen; baker||m
Bäckerdutzend|baker's dozen||n
Bäckerei|bakery||f
Bäckerin|female baker||f
Bäckersdutzend|A baker's dozen, 13||n
Bückling|red herring|smoke-cured herring|m
Bückling|bow||m
Bückling|bootlicker; coward||m
Bd.|abbreviation of Band vol.||noun
Büdchen|diminutive of Bude|used particularly in the sense of “kiosk”|n
Bäderkunde|balneology||f
B-dur|B-flat major||noun
be-|Inseparable verbal prefix that signifies working on something or change of state||prefix
be-|Inseparable verbal prefix that signifies touching the object||prefix
be-|Inseparable verbal prefix that signifies discussing or mentioning the object||prefix
Be|Sakthi flat||noun
Böe|alternative form of Bö||f
beabsichtigen|to intend||v
beabsichtigt|intended||adj
Beachparty|beach party||f
beachten|To note, notice, observe||v
beachten|To mind, heed||v
beachtenswert|noteworthy||adj
beachtet|past participle of beachten - observed, noted||v
beachtlich|considerable, noticeable, remarkable, substantial||adj
Beachtung|regard, heed, attention||f
Beachtung|observance||f
Beachtung|observation, notice||f
Beachvolleyball|The sport beach volleyball||noun
beamen|to beam|transmit matter or information via a high-tech wireless mechanism|vt
Beamer|video projector||m
Beamtendeutsch|synonym of Amtsdeutsch||prop
Beamter|officer, civil servant, public servant||m
Beamtin|female civil servant, public servant||f
beanspruchen|claim|to demand ownership of something|vt
beanspruchen|require||vt
beanspruchen|demand||vt
beansprucht|stressed||adj
beanstanden|to query, to complain about||v
Beanstandung|complaint, objection||f
beantragen|to apply for||v
beantragen|to request, to propose||v
beantragt|past participle of beantragen||v
beantworten|to answer|a question|v
beantwortet|past participle of beantworten||v
beantwortet|answered||adj
bearb.|abbreviation of Bearbeitung||noun
bearb|alternative spelling of bearb.||noun
bearbeitbar|editable||adj
bearbeitbar|processable||adj
Bearbeitbarkeit|editability||f
Bearbeitbarkeit|workability|of a metal etc|f
bearbeiten|to edit, to work on something||v
bearbeitet|past participle of bearbeiten||v
Bearbeitung|edit|a change to the text of a document|f
Bearbeitung|processing||f
Bearbeitung|dressing||f
Bearbeitungsdauer|preparation time||f
Bearbeitungsdauer|processing time||f
Beate|given name derived from Latin Beata||prop
beatmet|past participle of beatmen||v
beatmet|ventilated||adj
Beatmung|artificial respiration, ventilation||f
Beatmungsgerät|medical ventilator||n
Beatrice|given name, Italian and English form of Beatrix||prop
Beatrix|given name, cognate to Beatrice||prop
Beatrix|asteroid number 83||prop
beaufschlagt|past participle of beaufschlagen - admitted; impinged||v
beaufsichtigen|to supervise||v
Beaufsichtigung|supervision||f
beauftragen|To commission||v
beauftragen|To instruct||v
beauftragen|To hire, employ||v
beauftragt|past participle of beauftragen||v
Beauftragte|female commissioner||f
Beauftragter|male commissioner||m
bebartet|bearded|wearing a beard|adj
bebaubar|arable, cultivable||adj
Bebauung|development, building, construction||f
Bebauung|cultivation||f
Bebauungsplan|development plan||m
Bebauungsplan|zoning map||m
beben|to shake, to quiver||v
Beben|a quake, shaking or trembling||n
beblümt|flowery, flowered||adj
bebrillt|bespectacled||adj
Bebung|trembling||f
Bebung|vibrato, especially as produced on a clavichord||f
bebuscht|bushy, scrubby||adj
bebust|bosomed||adj
Becher|cup||m
Becherglas|A glass beaker, flat-bottomed vessel fit for liquids||n
bechern|to booze, to tipple||v
Beck|The beak of a bird of prey||m
Beck|surname||prop
Becken|pelvis||n
Becken|bowl||n
Becken|pool||n
Becken|cymbal||n
Beckenbauer|surname||prop
Becker|surname||prop
Beckmann|surname||prop
Beckmann|Ernst Otto Beckmann, German chemist||prop
beckmesserisch|carping||adj
beckmesserisch|pedantic||adj
Becquerel|becquerel|unit of radioactivity|n
bedampft|past participle of bedampfen||v
bedampft|metallized|covered by a thin film of evaporated metal|adj
bedanken|to thank||vr
Bedarf|need||m
Bedarf|demand||m
Bedarfsgegenstand|commodity||m
bedauerlich|regrettable||adj
bedauerlicher|comparative of bedauerlich||adj
bedauerlicherweise|regrettably||adv
bedauerlichsten|superlative of bedauerlich||adj
bedauern|to regret||v
bedauern|to pity||v
bedauernswert|pitiable, regrettable, deplorable, pathetic||adj
bedächtig|deliberate||adj
bedächtig|thoughtful, reflective||adj
bedecken|to cover||v
bedecken|to make mate||v
bedeckt|covered, coated, capped||adj
bedeckt|overcast||adj
bedenken|to consider||v
bedenken|to keep in mind||v
Bedenken|concern, objection||n
bedenkenlos|unscrupulous||adj
bedenkenlos|thoughtless, unthinking||adj
bedenkenlos|unhesitating, prompt||adj
bedenklich|serious, grave||adj
bedenklich|questionable, dubious||adj
Bedenkzeit|time for consideration||f
bedeuten|to mean, to signify||v
bedeutend|significant, meaningful||adj
bedeutender|comparative of bedeutend||adj
bedeutsam|significant, momentous||adj
Bedeutung|meaning, sense||f
Bedeutung|meaning, significance||f
Bedeutungsübersicht|overview of meanings||f
Bedeutungserklärung|explanation of the meaning of a term; definition||f
bedeutungsgleich|meaningful||adj
bedeutungsgleich|synonymous||adj
Bedeutungslehre|semantics|study of the meaning of words|f
bedeutungslos|meaningless, insignificant||adj
bedeutungsloser|comparative of bedeutungslos||adj
bedeutungslosesten|superlative of bedeutungslos||adj
bedeutungsschwanger|meaningful||adj
bedeutungsschwer|pregnant|with meaning|adj
Bedeutungsverallgemeinerung|generalization of meaning||f
bedeutungsvoll|meaningful||adj
bedeutungsvoll|significant, important||adj
bedeutungsvoll|meaningfully||adv
bedeutungsvoller|comparative of bedeutungsvoll||adj
bedeutungsvollsten|superlative of bedeutungsvoll||adj
bedienen|to serve||v
bedienen|to operate||v
bedienstet|employed, on duty||adj
Bedienung|service||f
Bedienung|waiter, waitress||f
Bedienung|operation||f
bedingen|to cause||v
bedingen|to require, have as a prerequisite or condition||v
bedingt|past participle of bedingen||v
bedingt|conditional, provisory||adj
bedingt|conditioned, induced||adj
Bedingung|requirement, condition|prerequisite|f
bedingungslos|unconditional||adj
bedonnert|angry, upset||adj
bedonnert|crazy||adj
bedrücken|to depress, to oppress||v
bedrücken|to weigh down, to bear down||v
bedrücken|to pinch||v
bedrückt|past participle of bedrücken||v
bedürfen|to require, need||v
Bedürfnis|need||n
Bedürfnis|desire||n
bedürftig|needy, poor, indigent||adj
Bedürftigkeit|neediness||f
bedrängen|To press hard; squeeze||v
bedrohen|to threaten, menace||v
bedrohlich|threatening||adj
bedrohlicher|comparative of bedrohlich||adj
bedrohlichsten|superlative of bedrohlich||adj
bedroht|past participle of bedrohen||v
bedroht|threatened||adj
Bedrohung|threat|indication of imminent danger|f
bedröppelt|crestfallen||adj
bedrucken|to print on, to imprint||v
bedruckt|printed on, imprinted||adj
Beduine|bedouin||m
Beefsteak|beefsteak||m
beeilen|to hurry, to hasten, to rush||vr
beeilt|past participle of beeilen||v
Beeilung|hurry up!||interj
Beeilung|hurry||f
beeindrucken|To impress, to impose||vt
beeindruckend|impressive||adj
beeindruckender|comparative of beeindruckend||adj
beeindruckt|past participle of beeindrucken||v
beeinflussbar|impressionable||adj
beeinflussen|to influence||v
beeinflusst|past participle of beeinflussen||v
beeinflusst|influenced, governed||adj
Beeinflussung|interference, manipulation||f
Beeinflussung|impact, influence||f
