caturro|Someone connected to Santiago Wanderers, as a fan, player, coach etc||m
cauberi|lingonberry||m
caucano|of or from Cauca|Colombia|adj
caucano|Someone from Cauca|Colombia|m
cauce|riverbed||m
cauce|course|of river|m
cauce|current||m
caucho|rubber||m
caución|bail, security deposit||f
caución|caution||f
caucásico|Caucasian||adj
caucásico|Caucasian||m
caudal|flow||m
caudal|volume||m
caudal|funds||m
caudal|caudal||adj
caudalosamente|largely, freely, abundantly||adv
caudaloso|large, fast-flowing|river|adj
caudillaje|The authority or power held by a caudillo||m
caudillazgo|caudilloship||m
caudillesco|Of or pertaining to a caudillo||adj
caudillismo|caudillismo||m
caudillista|caudillo||adj
caudillo|caudillo||m
caudino|Caudine|of or pertaining to the ancient Italian city of Caudium|adj
cañuela|fescue||f
caulerpa|A type of boring seaweed||f
cauquén|sheldgoose||m
causa|cause||f
causa|lawsuit||f
causa|A dish in Peruvian cuisine made with potatoes and layered or topped with meat or vegetables||f
causación|causation||f
causa-efecto|cause and effect||adj
causahabiente|successor||mf
causal|causal||adj
causalidad|causality||f
causante|that causes||adj
causante|cause||mf
causar|to cause||v
causticidad|causticity||f
cautela|caution, care||f
cautela|precaution||f
cautelar|precautionary, preventative||adj
cautelar|to guard against, to prevent against||v
cautelar|To be on guard||vr
cautelarmente|precautionarily||adv
cautelosamente|cautiously||adv
cauteloso|cautious||adj
cauterio|cautery||m
cauterio|cauterization||m
cauterio|something that effectively rightens or tackles an evil or wrong||m
cauterización|cauterization||f
cauterizar|to cauterize||v
cauterizar|to brand||v
cautiva|captive|female|f
cautivador|captivating||adj
cautivante|seductive||adj
cautivar|to take prisoner||v
cautivar|to capture, to win over||v
cautiverio|captivity||m
cautividad|captivity||f
cautivo|captive||adj
cautivo|captive||m
cauto|cautious||adj
cañuto|A kind of tube||m
cava|dig||f
cava|cave or cellar where certain kinds of wines are processed||f
cava|in a palace, a dependency where the water and wine drunk by royalty is looked after||f
cava|sparkling wine||f
cavar|to excavate, dig||vt
cavar|to penetrate into||vi
caveola|caveola||f
caveolina|caveolin||f
caverna|cavern||f
cavernario|cave, cave-dwelling||adj
cavernario|booming||adj
cavernícola|cavemanlike, caveman|attributive|adj
cavernícola|caveman, cavewoman||mf
cavernícola|caveman; an old-fashioned person||mf
cavernoso|cavernous||adj
caviar|caviar||m
cavidad|cavity||f
cavidad pleural|pleural cavity||f
cavidad torácica|thoracic cavity||f
cavilación|worrying||f
cavilar|to think through; to reflect|something|vt
cavitocusiri|A traditional dance of Bolivia||m
cavo|concave||adj
cavo|burrow, den||m
cayac|alternative spelling of kayak||m
cayado|staff, crook||m
cayena|cayenne pepper||f
Cayena|Cayenne|capital of French Guiana|prop
cayería|a group or chain of cays|small islands|f
Cayetano|given name, cognate to English Cajetan||prop
cayo|key|island|m
cayuco|cayuco||m
caza|hunting, hunt||f
caza|fighter plane||m
cazaautógrafos|autograph hunter||m
cazabe|Flat bread made from the roots of the manioc plant||m
cazabombardero|fighter-bomber||m
cazado|past participle of cazar||v
cazador|hunting||adj
cazador|hunter||m
cazadora|feminine noun of cazador||f
cazadora|flight jacket, bomber jacket||f
cazadora|non-poisonous South American snake Chironius monticola||f
cazador furtivo|poacher||m
cazafantasmas|ghosthunter||m
cazagoles|goalscorer||m
cazamariposas|butterfly net||m
cazaminas|minesweeper||m
cazaprimas|premium hunter||m
cazar|to hunt||v
cazar|to catch|a ball, said especially of the goalkeeper|v
cazarecolección|hunting-and-gathering||f
cazarrecompensas|bounty hunter||m
cazatalentos|headhunter, recruiter||m
cazatalentos|talent scout||m
cazón|dogfish, tope||m
cazo|a kind of large saucepan or saucepot, wider at top than at bottom||m
cazo|ladle||m
cazo|clumsy person||m
cazo|pimp||m
cazuela|stewpot, casserole||f
cazuela|stew,|soup with meat and vegetables|f
cazuelita|diminutive of cazuela||f
cábala|cabbala||f
cábala|speculation||f
cúbico|cubic||adj
cúbit|qubit||m
cíborg|alt form ciborg||m
cábula|joking, mischievous person; bully|doing pranks|mf
cóccix|alt form coxis||m
CCD|initialism of Comisión Cristiana de Desarrollo||prop
Cáceres|Cáceres|province|prop
Cáceres|Cáceres|city|prop
Cáceres|surname||prop
Cáceres|The letter c in the Spanish phonetic alphabet||prop
Cícladas|Cyclades|island chain|prop
cóclea|cochlea|the complex, spirally coiled, tapered cavity of the inner ear|f
cíclicamente|cyclically||adv
cíclico|cyclic||adj
cíclope|cyclops||m
cócona|feminine noun of cócono||f
cócono|turkey||m
cócono|poult or chick of a turkey||m
CCOO|Comisiones Obreras, a Spanish trade union with a Communist history||prop
cóctel|cocktail||m
cóctel de mariscos|seafood cocktail||m
cóctel mólotov|Molotov cocktail||m
CD|CD, compact disc||m
Cdad.|abbreviation of ciudad|city|f
códec|codec||m
códice|codex||m
código|code||m
código binario|binary code||m
código de barras|barcode||m
código fuente|source code||m
código genético|genetic code||m
código Morse|Morse code||m
código postal|zip code||m
Cádiz|Cádiz|province|prop
Cádiz|Cádiz|city|prop
cédula|license||f
cédula|warrant, option||f
ce|letter: c||f
cebú|zebu||m
Cebú|Cebu||prop
cebada|barley||f
cebadero|Someone who trades in barley||m
cebadero|feeding place||m
cebador|starter||m
cebador|primer||m
cebar|to bait||v
cebar|to fatten||v
cebar|To turn on|criticise|vr
cebiche|Raw seafood cured by marination in an acidic medium such as citrus, vinegar, or other souring agent, found primarily in Latin America||m
cebichería|ceviche and seafood restaurant||f
cebichero|Of or related to cebiche]ceviche||adj
cebichero|A cebiche]ceviche cook||m
cebo|bait||m
cebolla|onion||f
cebolleta|spring onion||f
cebolleta|chive||f
cebollino|chive||m
cebollino|spring onion||m
cebollita|pickled onion||f
cebra|zebra|african animal|f
cebuana|feminine noun of cebuano||f
cebuano|Cebuano|person|m
cebuano|Cebuano|language|m
cebuano|Cebuano||adj
cebuino|zebuine||adj
ceca|mint|where coins or money are made|f
ceceante|lisping||adj
cecear|to lisp||v
ceceo|lisp, lisping||m
Cecilia|given name, cognate to English Cecilia||prop
cecina|sausage||f
cecina|cecina||f
Cecina|Cecina|town in the province of Livorno|prop
ceda|alternative form of cerda||f
cedazo|sieve||m
cedente|assignor||mf
ceder|to cede, to hand over, to convey||v
ceder|to transfer, to yield||v
ceder|to relinquish, to abandon, to leave||v
ceder|to decrease, to lessen, to diminish||v
cedilla|Name of the letter ç||f
cedilla|cedilla||f
cedrón|lemon verbena|shrub, Aloysia triphylla|f
cedro|cedar|tree, wood|m
cedula|document, documentation, certificate||f
cefalea|headache, migraine||f
cefalización|cephalization||f
cefalón|cephalon||m
cefalorraquídeo|cerebrospinal||adj
cefalotórax|cephalothorax||m
cefalópodo|cephalopod||adj
cefalópodo|cephalopod||m
Cefeo|Cepheus|mythical husband of Cassiopeia|prop
Cefeo|Cepheus|constellation|prop
Cefeus|alternative form of Cefeo||prop
cefálico|cephalic||adj
cegador|blinding||adj
cegar|to blind, to go blind||v
cegarse|reflexive of cegar||v
cegatón|blind||m
cegetista|a member of supporter of the Confederación General del Trabajo||mf
ceguedad|blindness||f
ceguera|blindness||f
ceiba|The silk-cotton tree||f
ceibalita|A small laptop computer provided to public schools by the Uruguayan government's Plan Ceibal program||f
ceibeña|feminine noun of ceibeño||f
ceibeño|Of or from the city of La Ceiba, Honduras||adj
ceibeño|An inhabitant of the city of La Ceiba, Honduras||m
ceibo|One of several species of trees, principally Erythrina crista-galli||m
ceñido|moderate||adj
ceñido|tight, constricted||adj
ceñido|Having a petiole||adj
ceñidor|belt||m
ceñidor|girdle, sash||m
ceñidor|bar||m
ceilandés|Sri Lankan|literally Ceylonese|adj
ceilandés|Sri Lankan|literally Ceylonese|m
ceilanés|Sri Lankan|literally Ceylonese|adj
ceilanés|Sri Lankan|literally Ceylonese|m
Ceilán|Ceylon|old name for Sri Lanka|prop
ceñir|to adjust|clothing|vt
ceñir|to encircle, gird||vt
ceñir|to surround, be around||vt
ceñir|to hug, to be tight|said of clothing|vt
ceñir|to restrict||vt
ceja|eyebrow||f
ceja|rim, edge||f
ceja|fret||f
ceja|capotasto||f
ceja|clearing|in the woods, in clouds, etc.|f
cejar|to give in; to forfeit||v
cejilla|capotasto, capo||f
cejilla|bridge||f
cejón|big-eyebrowed||adj
cejón|big eyebrow||m
cejón|a person with big eyebrows||m
cejudo|Having thick, bushy or otherwise abundant eyebrows||adj
celacanto|coelacanth||m
celíaco|celiac||adj
celada|sallet, salade||f
celador|watching||adj
celador|watchman||m
celaje|cloud effect||m
celaje|skylight||m
celaje|harbinger, herald||m
celaje|group of clouds||m
celar|to watch over||v
celar|to conceal||v
celar|to be jealous||v
celda|cell||f
celda unidad|unit cell||f
celdilla|cell; cavity in a structure such as a honeycomb||f
celebración|celebration||f
celebrado|celebrated||adj
celebrar|to celebrate||v
celebrar|to welcome, to accept||v
celebrarse|reflexive of celebrar||v
celebratorio|celebratory||adj
celebridad|celebrity||f
celebrity|celebrity||m
celebérrimo|superlative of célebre; extremely celebrated or famous||adj
celenterado|coelenterate||m
celentéreo|coelenterate||m
celeridad|rapidity, velocity||f
celeste|pale blue, sky blue||adj
celeste|heavenly||adj
celeste|pale blue, sky blue||m
celestial|celestial||adj
Celia|given name, equivalent to English Celia though sometimes pronounced with a spanish accent||prop
celiaquía|coeliac disease||f
celiaquismo|synonym of celiaquía||f
celibato|celibate||adj
celidonia|celandine||f
cellisquear|to sleet||v
cellista|cellist||mf
celómico|coelomic||adj
celo|zeal||m
celo|heat|A condition where a mammal is aroused sexually or where it is especially fertile and therefore eager to mate|m
celobiosa|cellobiose||f
celoma|celoma||m
celomado|coelomate||adj
celomado|coelomate||m
celomático|celomatic||adj
celosía|jalousie||f
celosamente|zealously||adv
celoso|jealous||adj
celoso|zealous||adj
celsius|alternative form of Celsius||m
Celsius|Celsius||m
celta|A Celt||m
celtista|Celtist||adj
celtista|A fan, player, or other person associated with RC Celta, a football team from the Spanish town of Vigo||adj
celular|cellular||adj
celular|cell phone, mobile phone||m
celularización|cellularization||f
celulasa|cellulase||f
celulitis|cellulitis||f
celuloide|celluloid||m
celulosa|cellulose||f
celurosaurio|alt form coelurosaurio||m
cementar|to cement||v
cementera|cement factory||f
cementerio|cemetery||m
cementerio|junkyard, scrapyard||m
cementero|cement||adj
cementero|cement maker, cement-making company||m
cemento|cement|a powdered substance|m
cempasúchil|Mexican marigold||m
cena|supper, dinner||f
cenador|arbor||m
cenaduría|restaurant||f
cenagal|quagmire, bog||m
cenagoso|marshy||adj
cenar|to dine; to have supper; to have a lavish meal||v
cencerro|cowbell||m
cenáculo|cenacle||m
cenefa|decorative border||f
cenicero|ashtray||m
Cenicienta|Cinderella||prop
ceniciento|ashen; having the color or appearance of ash||adj
ceniciento|gay, effeminate||adj
cenit|zenith||m
cenital|zenithal||adj
ceniza|ash||f
cenizo|ash||m
cenizo|nettle-leaved goosefoot, Chenopodiastrum murale||m
cenizo|ashen||adj
cenobio|monastery, cenoby||m
cenobio|coenobium||m
Cenomaniano|Cenomanian||prop
Cenomaniense|Cenomanian||prop
cenotafio|cenotaph||m
cenote|cenote||m
censal|censual||adj
censar|to take a census||v
censista|census taker||mf
censo|census||m
censor|censoring||adj
censor|censor||m
censora|feminine noun of censor||f
censura|censure||f
censura|censorship||f
censurable|reprehensible||adj
censurable|censurable, blameworthy||adj
censurador|censor||m
censurar|to censure||v
centalla|alternative form of centella||f
centauro|centaur||m
centavo|cent|subunit of currency in US and other countries|m
centella|spark|burst of electric discharge|f
centellar|obsolete form of centellear to twinkle||v
centelleante|sparkling, scintillating||adj
centellear|to shimmer, twinkle||v
centena|a unit of one hundred objects||f
centenar|a unit of one hundred objects||m
centenario|centenary, centennial||adj
centenario|hundred-year-old||adj
centenario|centenary, centennial||m
centeno|rye||m
center|center||m
centigramo|centigram||m
centimillo|diminutive of céntimo||m
centinela|sentinel, sentry, guard||m
centiárea|one-hundredth of an are; 1 square meter||f
centímetro|centimetre||m
centímetro cúbico|cubic centimetre; cubic centimeter||m
centolla|An alternative form of centollo||f
centolla|One of several species of king crab||f
centollo|European spider crab||m
central|central||adj
central|headquarter||f
central|center||f
central eléctrica|power plant||f
centralidad|centrality||f
centralismo|centralism||m
centralista|centralist||mf
centralización|centralization||f
centralizado|centralized||adj
centralizador|centralizing||adj
centralizar|to centralize||v
centralmente|centrally||adv
central nuclear|nuclear power plant||m
centrar|to center||v
centrarse|reflexive of centrar||v
centrífuga|centrifuge|machine|f
centrífugo|centrifugal||adj
centrifugación|centrifugation||f
centrifugador|centrifuge||m
centrifugador|salad spinner||m
centrifugadora|centrifuge||f
centrifugar|to centrifuge||v
centriolo|centriole||m
centrismo|centrism||m
centrista|centrist||mf
centrómero|centromere||m
centro|center||m
centro|center||m
centro|center, moderate tendencies or ideas||m
centro|middle||m
centro|core, heart||m
centro|city center, downtown||m
centroafricano|Central African||adj
centroafricano|Central African||m
centroamericana|feminine of centroamericano||f
centroamericano|Central American||adj
centroamericano|Central American||m
Centroamérica|Central America||prop
centroasiático|Central Asian||adj
centrocampista|midfielder||mf
centro comercial|mall, shopping centre||m
centro de alumnos|students' union||m
centro de estudiantes|students' union||m
centrodelantero|centre forward||m
centro derecha|alternative spelling of centroderecha||mf
centroderecha|center-right||mf
centro-derecha|alternative spelling of centroderecha||mf
centroderechista|centre-right politician||mf
centroeste|east-central||adj
centroeuropeo|Central European||adj
centroeuropeo|Central European||m
centro izquierda|alternative spelling of centroizquierda||mf
centroizquierda|center-left||mf
centro-izquierda|alternative spelling of centroizquierda||mf
centríolo|centriole||m
centrosoma|centrosome||m
centrípeto|centripetal||adj
centésimo|hundredth||adj
centésimo|hundredth||m
centésimo|cent for the Panamanian balboa and Uruguayan peso|one hundredth of a currency unit|m
centuria|century|Roman army unit|f
centuria|century|period|f
centurión|centurion||m
cenutrio|twerp, brat||m
cenzonte|alternative form of cenzontle||m
cenzontle|mockingbird||m
ceño|frown, scowl||m
cepa|variety|of wine|f
cepa|strain|of virus|f
cepa|rootstalk|underground stem base|f
cepa|grapevine stock, grapevine||f
cepa|stump, stub|of a tree|f
cepa|root|of an animal’s tail or horns, etc.|f
cepa|nucleus|of cloud formation|f
cepa|ancestry, stock, origin|of family lineage|f
cepa|pier|of an arch or bridge|f
cepillar|to brush||v
cepillar|to please, to praise||v
cepillar|to fuck||v
cepillar|to despoil, to plunder||v
cepillar|to plane||v
cepillarse|to brush|oneself|v
cepillo|brush||m
cepillo|plane|for carpentry|m
cepillo de dientes|toothbrush|brush for cleaning the teeth and tongue|m
cepillo del pelo|hairbrush||m
cepo|animal trap||m
cepo|clamp||m
ceporro|nincompoop, buffoon, dimwit||m
cepstral|cepstral||adj
cepstrum|cepstrum||m
cera|wax||f
ceramida|ceramide||f
ceramio|ceramic, piece of ceramic art||m
ceramista|potter||mf
ceratopsiano|ceratopsian||m
ceratopsio|ceratopsian||m
cerbatana|blowgun; blowpipe||f
cerbatana|peashooter||f
cerbatanera|feminine noun of cerbatanero||f
cerbatanero|one who uses a blowgun or blowpipe||m
Cerbero|Cerberus||prop
cerca|close; near; around||adv
cerca|fence, wall||f
cerca de|about; approximately||adv
cercamiento|enclosure||m
cercanía|proximity, vicinity, closeness, nearness||f
cercano|near, nearby, close||adj
cercar|to corral, fence||v
cercenamiento|severing||m
cercenar|to curtail, cut, sever||v
cerciorar|to make sure||vr
cerciorar|to assure||vt
cerciorarse|reflexive of cerciorar||v
cerco|ring|made by dirt|m
cerco|cercus||m
cercópido|cercopid||m
cerda|sow|female pig|f
cerda|bristle|stiff or coarse hair|f
Cerdeña|Sardinia||prop
cerdita|diminutive of cerda, a little pig||f
cerdito|diminutive of cerdo, little pig||m
cerdo|dirty||adj
cerdo|pig||m
cerdo|pork||m
cerdo hormiguero|aardvark||m
cereal|cereal||m
cerebelo|cerebellum|part of the hindbrain in vertebrates|m
cerebeloso|cerebellar||adj
cerebral|cerebral||adj
cerebro|brain||m
cerebro|nerd||m
cerebrovascular|cerebrovascular||adj
cerebrósido|cerebroside||m
cerefolio|chervil||m
ceremonia|ceremony||f
ceremonial|ceremonial||adj
ceremonialmente|ceremonially||adv
ceremoniosamente|ceremoniously||adv
ceremonioso|ceremonious||adj
Ceres|The Roman goddess of agriculture; equivalent to the Greek goddess Demeter||prop
Ceres|Ceres|dwarf planet|prop
cereza|cherry||f
cerezo|cherry tree||m
cerilla|match|stick|f
cerilla|long, narrow candle; taper||f
cerilla|earwax||f
cerillita|diminutive of cerilla; small match||f
cerillo|match|stick|m
cerio|cerium||m
cerúleo|Having the color cerulean||adj
cerúleo|The color cerulean||m
cerámica|ceramic|material|f
cerámica|ceramics|art of making ceramic objects|f
cerámica|ceramics|ceramic objects|f
cerámico|ceramic||adj
cernícalo|kestrel|Falco tinnunculus|m
cernícalo|lout||m
cernícalo común|The common kestrel||m
cerneja|fetlock||f
cerneja|fringe||f
cerner|to sift||v
cerner|to blossom||v
cernidor|sieve||m
cernir|to sift||v
cero|zero||num
cero|zero||m
cero absoluto|absolute zero||m
cero a la izquierda|A person of little or no consequence; a nobody; a nonentity||mf
ceroso|waxen||adj
cerote|a turd, excrement||m
cerote|asshole, a reprehensible person||m
cerquísima|superlative of cerca||adv
cerradamente|in a closed way||adv
cerrado|shut, closed||adj
cerrador|closer||m
cerradura|lock||f
cerraja|lock||f
cerraja|field milk thistle; field sowthistle; perennial sow-thistle; corn sow thistle; dindle|Sonchus arvensis|f
cerrajería|A locksmith’s shop[ store||f
cerrajero|locksmith||m
cerramiento|closing||m
cerrar|to close||vt
cerrar|to shut||vt
cerrar|to enclose||vt
cerrar la marcha|to bring up the rear|be last in a line|v
cerrazón|stubbornness, obstinateness||f
cerril|rough|of terrain|adj
cerril|rough, rude|of a person|adj
cerril|unbroken, wild|of an animal|adj
cerrista|connected to Cerro Porteño, a Paraguayan football club from Asunción||adj
cerrista|Someone connected to Cerro Porteño, as a player, coach, fan etc||mf
cerro|hill||m
cerrojazo|abrupt bolting of a door||m
cerrojo|bolt||m
cerrojo|very aggressive or defensive tactics||m
certamen|competition||m
certeramente|accurately||adv
certero|accurate, spot on||adj
certero|proper||adj
certero|well-informed||adj
certeza|certainty||f
certidumbre|certainty||f
certificable|certifiable||adj
certificación|certification||f
certificado|certified||adj
certificado|document of certification||m
certificador|certifying||adj
certificador|certifier||m
certificar|to certify||vt
cerumen|earwax||m
Cervantes|surname||prop
Cervantes|Miguel de Cervantes, an influential Spanish author|1547-1616|prop
cervantesco|Of or pertaining to Miguel de Cervantes, a Spanish authour||adj
cervantino|Of or pertaining to Miguel de Cervantes, a Spanish authour||adj
cervantismo|Work in the style of Cervantes||m
cervatillo|fawn|young deer|m
cerve|beer||f
cervecera|feminine noun of cervecero||f
cervecería|brewery|place where beer is brewed|f
cervecería|A pub or bar where beer is sold||f
cervecero|beer brewer||m
cervecita|diminutive of cerveza||f
cerveza|beer||f
cervezería|archaic spelling of cervecería||f
cervical|cervical||adj
cerviz|cervix|neck|f
cervántico|Of or pertaining to Miguel de Cervantes, a Spanish authour||adj
cesación|cessation, stopping, giving up||f
cesantía|unemployment||f
cesante|dismissed worker|worker who was laid off|mf
cesante|dismissed, laid off, sacked|pertaining to a job or working|adj
cesante|unemployed||adj
cesantear|to fire, to dismiss, to sack||vt
cesar|to cease||vt
cesaraugustano|Saragossan||adj
cesaraugustano|Saragossan||m
cesarismo|Caesarism||m
cese|cease||m
cesible|that which may be ceded||adj
cesión|transfer||f
cesión|short pass of a ball||f
cesina|A type of salted, aged beef in Latin-American cuisine||f
cesio|caesium||m
cespitar|to hesitate||v
cesárea|Caesarean section||f
cesta|basket||f
cestería|basketry, basket making||f
cestería|basket shop||f
cesto|basket||m
cestodo|tapeworm||m
-ceta|feminine noun of -cete||suffix
cetal|ketal||m
cetano|cetane||m
cetáceo|cetaceous||adj
cetáceo|cetacean||m
-cete|Form of -ete||suffix
cetena|ketene||f
cetilo|ketyl||m
cetónico|ketone|attributive|adj
cetoácido|keto acid||m
cetoglutarato|ketoglutarate||m
cetogénesis|ketogenesis||f
cetona|ketone||f
cetopentosa|ketopentose||f
cetosa|ketose||f
cetrería|falconry||f
cetrera|falconer||f
cetrero|falconer, hawker||m
cetrino|yellow-green; sallow||adj
cetro|scepter||m
cetótico|ketotic||adj
Cetus|Cetus|winter constellation of the northern sky|prop
ceñudo|frowny||adj
ceugma|alternative spelling of zeugma||m
ceutí|Of or pertaining to Ceuta||adj
ceutí|Someone from Ceuta||mf
Ceuta|Ceuta|autonomous city|prop
ceviche|alternative spelling of cebiche||m
cevichería|alternative spelling of cebichería||f
cevichero|Of or related to cebiche]ceviche||adj
cevichero|A cebiche]ceviche cook||m
CF|FC|Football Club|abbr
céfalon|alt form cefalón||m
cáfila|caravan|a group of humans, camels or other animals|f
céfiro|zephyr||m
ch|che, the fourth letter of the Spanish alphabet, after c and before d||letter
Ch|che, the fourth letter of the Spanish alphabet, after C and before D||letter
CH|Chihuahua|Mexican state|abbr
CH|che, the fourth letter of the Spanish alphabet||letter
chía|chia||f
chabacanamente|vulgarly, coarsely, rudely||adv
chabacanería|vulgarness, coarseness||f
chabacano|vulgar, coarse||adj
chabacano|apricot||m
chabón|dude, guy||m
chabola|shanty; an old run-down house or shack||f
chabolismo|slumdom||m
chabolista|slum||adj
chabolista|slum-dweller||mf
chabolización|turning into slums||f
chacahuala|chuckwalla||m
chacal|jackal||m
chacalaca|Any bird of the genus Ortalis||f
chacal común|black-backed jackal, Canis mesomelas||m
chacal dorado|golden jackal, Canis aureus||m
chacal rayado|side-striped jackal, Canis adustus||m
chacarera|chacarera||f
chacarero|chacarero|farmer|m
chacarero|chacarero|sandwich|m
chacha|maid; cleaning lady|female servant or cleaner|f
chachachá|cha-cha||m
chachalaca|chachalaca||f
chachalaca|babbler, yapper||f
chachalaca|chatter||f
chachalaca|chatty|said of a person|f
chacharear|to babble|talk much|vi
chacharear|to piffle|speak in a futile, ineffective, or nonsensical manner|vi
chacharear|to buy trinket||vt
chachi|fab, awesome||adj
chachito|diminutive of chachi||adj
chacmol|chacmol||m
chac mool|alternative form of chacmol||m
Chac Mool|alternative form of chacmol||m
chacón|Philippine sailfin lizard||m
chaco|farm||m
chacolí|A white wine from the Basque Country||m
chacona|chaconne||f
chacota|joke||f
chacotear|to have fun||v
chacotear|to mock; take the mickey|out of|vr
chacra|small farm||f
chacra|field to be used for cultivation||f
Chad|Chad||prop
chadiana|feminine noun of chadiano||f
chadiano|Chadian||adj
chadiano|Chadian||m
chaebol|chaebol||m
chafa|cheap, low quality; lame||adj
chafar|to crush, squash||vt
chafar|to ruin||vt
chafarote|soldier||f
chafarrinada|smudge, stain||f
chafarrinón|smudge, stain||m
chaflán|chamfer||m
chagas|Chagas disease||f
chagatai|Chagatai|extinct Turkic language formerly spoken in Central Asia|m
Chaikovski|Tchaikovsky|surname|prop
chajá|A crested screamer||m
chalé|cottage, chalet||m
chal|shawl||m
chala|sandal||f
chalaca|Someone from Callao||f
chalaca|a type of straw hat||f
chalaco|Of or from Callao||adj
chalaco|Someone from Callao||m
chalado|fool||adj
chalado|nut|insane person|m
chalana|wherry||f
chalar|to drive crazy||vt
chalar|to go crazy||vr
chalaza|chalaza||f
chalcona|chalcone||f
chale|No intensified. Similar to hell no or yeah right||interj
chalecito|diminutive of chalé||m
chaleco|vest, waistcoat||m
chaleco|sweater, jumper||m
chaleco antibalas|bulletproof vest||m
chaleco salvavidas|life jacket; life vest||m
chalequera|feminine of chalequero||f
chalequero|A waistcoat, vest or jacket maker||m
chalet|cottage, chalet||m
chalái|crappy, rubbish||adj
chalina|a scarf|clothing|f
chalán|a traditional cowboy from Northern Peru|vaquero|m
chalán|the distinctive costume worn by a chalan, including a linen poncho, a straw sombrero, etc||m
chalán|by extension, a gallant||m
chalupa|shallop, sloop, launch|a kind of longboat|f
chalupa|two-man canoe||f
chalupa|a chalupa|bowl-shaped fried tortilla stuffed with chopped meat, lettuce, cheese, etc.|f
chalupa|fat girl||f
chamaca|feminine noun of chamaco||f
chamaco|A boy or teenager; a male youth||m
Chamaeleon|Chamaeleon|small circumpolar constellation of the southern sky|prop
chamagoso|filthy; grubby||adj
chamanismo|shamanism||m
chamaquito|kid, guy, kiddo||m
chamarilera|feminine noun of chamarilero||f
chamarilero|second-hand dealer||m
chamarra|jacket, coat||f
Chamartín|Chamartín|district|prop
chamba|fluke||f
chamba|ditch, trench||f
chamba|deep scar|by comparison with a ditch|f
chamba|job, employment; task||f
chambao|An improvised beach tent|Andalusian|m
chambear|to work||v
chambelán|chamberlain||m
chambergo|hat, slouch hat|broad-rimmed|m
chambón|poorly done, badly done, of bad quality||adj
chambonada|a bad work, something very poorly done||f
chamizo|shack, hut||m
chamán|shaman||m
chamánico|shamanic||adj
chamo|kid, child||m
champú|shampoo||m
champa|clod, tuft|small cluster of plants with adhering earth, piece of turf|f
champa|pubic hair, armpit hair||f
champaña|alt form of champán||m
champañero|champagne bucket||m
champagne|champagne||m
champi|mushroom, shroom||m
champigñón|alternative form of champiñón||m
champiñón|button mushroom|Agaricus bisporus|m
champiñón|mushroom||m
champión|trainer, sports shoe||m
Champions|Champions League|the highest-level European club football tournament|prop
champán|champagne||m
champurrado|A traditional chocolate-based atole, containing panela, vanilla, anise and cinnamon||m
champurrado|A water-based drink, containing several spices, mixed with rum or brandy||m
champurrar|to mix|spirits|v
chamullar|to lie, to seduce or convince someone making use of lies||v
chamullar|to talk, chat||v
chamuscar|to scorch, to singe||v
chamuyar|to chat up, sweet-talk||v
chamuyero|charmer,||m
chan|Some plants of the sage family whose seed is eaten||m
chana|Term applied to a lower‐class woman not desired for a longer relationship||f
chanca|grinding; crushing||f
chancaca|panela|solid piece of unrefined sugar|f
chancay|Chancay||m
chancay|Something of poor quality||m
chance|chance||mf
chance|maybe, perchance, perhaps or possibly||conj
chancha|female pig, sow||f
chanchi|fab, awesome||adj
chanchito|piglet||m
chancho|pig||m
chancho|dirty||adj
chanchullo|sleaze, scum||m
chanchullo|sham, fishy business, funny stuff||m
chanciller|Variant form of canciller||m
chancla|slipper||f
chancla|flip-flop||f
chancla|old shoe||f
chancleta|slipper|house shoe|f
chancleta|weapon|blunt object|f
chancleta|girl||f
chancleta|accelerator|accelerator pedal|f
chancleta|inept person||mf
chancletazo|strike with a sandal||m
chanclo|clog||m
chanclo|galosh||m
chancro|chancre||m
chancroide|chancroid||m
chandal|tracksuit||m
chanfaina|A meat stew made with lamb and various other ingredients||f
changana|Changana|language|m
changarro|shop||m
Changchun|Changchun|a sub-provincial city in northeastern China|prop
Changhsingiano|Changhsingian||prop
Changhsingiense|Changhsingian||prop
chango|monkey||m
chango|shopping trolley, shopping cart||m
chanquete|transparent goby|Aphia minuta|m
chanson|chanson||m
chanta|liar||m
chanta|fake, nonsense||f
chantage|alternative form of chantaje||m
chantaje|blackmail||m
chantaje|extortion, blackmailing||m
chantajear|to blackmail||v
chantajista|blackmailer||mf
chantar|to stop||v
chantar|to fuck||v
chantarela|chanterelle||f
chante|house||m
chanza|joke||f
chao|bye, goodbye||interj
chapa|veneer||f
chapa|plating||f
chapa|lock||f
chapa|badge||f
chapa|license plate||f
chapa|crown cap||f
chapa|nickname||f
chapa|earring||f
chapa|roofing sheet||f
chapado|plated|with metal|adj
chapalear|to wade|in shallow water|v
chapalear|to splash||v
chapalear|to clatter||v
chapapote|alternative form of chapopote||m
chapar|to veneer||vt
chapar|to plate|as with metal|vt
chaparra|kermes oak|Quercus coccifera|f
chaparra|chaparral|scrubland|f
chaparra|a female of short stature||f
chaparreras|chaps|leather trousers|fp
chaparrón|downpour||m
chaparro|person of short stature||m
chapata|ciabatta||f
chape|tress, braid||m
chapeau|Used to express appreciation||interj
chapela|Basque-style beret||f
chapero|hustler, rent boy|male prostitute|m
chapín|bow-legged||adj
chapín|clog||m
chapo|person of short stature|Mexico|m
